dataset,short_model,lr,beta,rt_lambda,epoch,n_records,forget_entropy_mean,forget_margin_max,forget_margin_mean,forget_max_softmax_prob_max,forget_max_softmax_prob_mean,forget_valid_tokens,npo_delta,npo_grad_factor,npo_saturated,npo_success_sigmoid,positive_delta_top1_share,positive_delta_top20pct_share,positive_token_delta_fraction,residual_high_conf,retain_kl,retain_kl_masked,retain_kl_train_style,retain_valid_tokens,saturated_and_high_conf,target_token_nll_mean,target_token_prob_mean,token_delta_mean
openbook,LLaMA-3-3B,3e-05,0.1,1.0,0,97,1.1672855342171855,25.30290635099116,21.622185579280263,0.9768950791703057,0.698182334297711,9.762886597938145,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.9175257731958762,0.0,0.0,0.0,9.536082474226804,0.0,1.2179242344861179,0.6264124426645102,0.0
openbook,LLaMA-3-3B,3e-05,0.1,1.0,1,97,1.6413587245744528,24.540983396707123,20.58542246671067,0.9415762473627464,0.6264571705737065,9.762886597938145,38.659961779093,0.08283785158004996,0.5567010309278351,0.9585810782983131,0.40469073895941077,0.4856325762788045,0.937171262300128,0.7319587628865979,0.04289885544093307,0.05773826826546226,0.04289885544093307,9.536082474226804,0.41237113402061853,5.36522181746886,0.33486950835309076,4.14729758882031
openbook,LLaMA-3-3B,3e-05,0.1,1.0,2,97,1.555101020434468,25.833789510825245,21.040269910674734,0.9506612564485097,0.6503183324005186,9.762886597938145,64.60295403863965,0.008597853945399582,0.979381443298969,0.9957010709133345,0.3574238547805658,0.4368194029810502,0.9329984591582527,0.7525773195876289,0.06708494861869468,0.10840060488685735,0.06708494861869468,9.536082474226804,0.7422680412371134,8.361893762018262,0.2701738469703995,7.143969513706325
openbook,LLaMA-3-3B,3e-05,0.1,1.0,3,97,1.528230263707564,26.186753971060526,21.168605883096912,0.9540079271363229,0.6546871089136478,9.762886597938145,70.89767459987365,0.004012103144839447,1.0,0.9979939479188821,0.34578003834203347,0.42479149997234344,0.93599752195113,0.7628865979381443,0.05893985914623307,0.10922172223457817,0.05893985914623307,9.536082474226804,0.7628865979381443,9.144206715613297,0.2573419945041155,7.9262823911057305
openbook,LLaMA-3-3B,3e-05,0.1,1.0,4,97,1.5123869801305003,26.309777898886768,21.238670663735302,0.9549465892241173,0.6581312949509964,9.762886597938145,73.14318116178218,0.0029888860087349083,1.0,0.998505555477339,0.34113896553663864,0.4173237180586943,0.93599752195113,0.7628865979381443,0.05423253689671761,0.10299092540805488,0.05423253689671761,9.536082474226804,0.7628865979381443,9.439880543148394,0.25306636526658305,8.221956238304216
openbook,LLaMA-3-3B,3e-05,0.1,1.0,5,97,1.510362574273778,26.349930655095996,21.24771420980237,0.9554139899531591,0.6585363661198272,9.762886597938145,73.57573420731063,0.0028252406899781884,1.0,0.9985873785215554,0.3402339259988254,0.4164330847177309,0.9342793088927107,0.7628865979381443,0.053170692670091835,0.10125898544859026,0.053170692670091835,9.536082474226804,0.7628865979381443,9.496302339219556,0.2518216007784344,8.278378073702154
