dataset,short_model,lr,rt_lambda,epoch,n_records,forget_entropy_max,forget_entropy_mean,forget_lmf_loss,forget_margin_max,forget_margin_mean,forget_max_softmax_prob_max,forget_max_softmax_prob_mean,forget_valid_tokens,retain_ce_current,retain_ce_delta_current_minus_oracle,retain_ce_oracle,retain_kl,retain_valid_tokens
openbook,Phi-3,4.5e-05,1.0,0,19,2.849751930487783,0.86104143606989,560.3849021510074,30.611209066290606,23.49481994227359,0.9988569272191901,0.7587691200406927,33.36842105263158,1.6879066542575234,0.0,1.6879066542575234,0.0,30.894736842105264
openbook,Phi-3,4.5e-05,1.0,1,19,4.359358022087498,1.9421922846844322,313.98818086322984,20.705508282310085,17.647569857145612,0.9694373199814245,0.5805255707941557,33.36842105263158,1.5168534642771672,-0.1710531928172139,1.6879066542575234,0.08626548730229076,30.894736842105264
openbook,Phi-3,4.5e-05,1.0,2,19,5.4864257009405835,3.2619521617889404,225.72225550601357,17.61568119651393,14.963304820813631,0.8788968920707703,0.4021391350972025,33.36842105263158,1.5817979480090893,-0.10610866576041046,1.6879066542575234,0.18182157489814257,30.894736842105264
openbook,Phi-3,4.5e-05,1.0,3,19,5.963195926264713,3.8730631627534566,199.9169343647204,16.65508350573088,14.077543810794229,0.8260016300176319,0.3313632999595843,33.36842105263158,1.633075431773537,-0.05483122567008985,1.6879066542575234,0.2341584355423325,30.894736842105264
openbook,Phi-3,4.5e-05,1.0,4,19,6.25387053740652,4.269005198227732,185.41992107190583,16.125684135838558,13.554215431213379,0.7900741147367578,0.2893162024648566,33.36842105263158,1.6622678292425055,-0.02563880903548316,1.6879066542575234,0.2653766023485284,30.894736842105264
openbook,Phi-3,4.5e-05,1.0,5,19,6.36744687431737,4.376927576566997,181.5827058490954,15.981753499884354,13.410728454589844,0.7769910395145416,0.2781007729078594,33.36842105263158,1.6797312686317845,-0.008175368910949481,1.6879066542575234,0.27396015273897273,30.894736842105264
