dataset,short_model,lr,beta,rt_lambda,epoch,n_records,forget_entropy_mean,forget_margin_max,forget_margin_mean,forget_max_softmax_prob_max,forget_max_softmax_prob_mean,forget_valid_tokens,npo_delta,npo_grad_factor,npo_saturated,npo_success_sigmoid,positive_delta_top1_share,positive_delta_top20pct_share,positive_token_delta_fraction,residual_high_conf,retain_kl,retain_kl_masked,retain_kl_train_style,retain_valid_tokens,saturated_and_high_conf,target_token_nll_mean,target_token_prob_mean,token_delta_mean
sqa,Phi-3,5e-05,0.1,1.0,0,94,0.9580758984418626,31.188014902967087,23.15804294829673,0.997758205266709,0.7450825489581899,29.074468085106382,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,1.6335456390330132,0.6161821408474699,0.0
sqa,Phi-3,5e-05,0.1,1.0,1,94,1.0124540747480189,34.308111373414384,24.599003122207968,0.998827317927746,0.7020765086437794,29.074468085106382,91.78172635017557,0.0016560449318849908,0.9893617021276596,0.9991719729088723,0.20748414606490034,0.5713452157822061,0.8708125821711256,1.0,0.16957737564882067,0.3095481478153391,0.16957737564882067,25.0,0.9893617021276596,5.107015609741211,0.36393047124147415,3.4734699916332326
sqa,Phi-3,5e-05,0.1,1.0,2,94,1.0243785964681746,34.672667422193165,24.842855960764783,0.9990550197185354,0.7006267093597575,29.074468085106382,111.95550772484313,0.00022141584297371352,1.0,0.9998892907132494,0.18661644373168337,0.5394335138670941,0.8805142099660923,1.0,0.1640301051529798,0.32325098362374816,0.1640301051529798,25.0,1.0,5.912218991746294,0.3209256747777158,4.278673387588339
sqa,Phi-3,5e-05,0.1,1.0,3,94,1.0318616168930175,34.76842902569061,24.931461902374917,0.9991575967758259,0.7000088815359359,29.074468085106382,123.15244406842172,8.547534994292546e-05,1.0,0.9999572622015122,0.17637595978189022,0.5189915670359388,0.8832212794225182,0.9893617021276596,0.1363730741704398,0.26937165230195576,0.1363730741704398,25.0,0.9893617021276596,6.338784108770654,0.3000518854786741,4.705238453885342
sqa,Phi-3,5e-05,0.1,1.0,4,94,1.0318243373581704,34.83671730122668,24.96049193118481,0.9991207731531021,0.7004037090438477,29.074468085106382,126.64132390123733,6.706668473584051e-05,1.0,0.9999664660463942,0.17346910157419265,0.5152279772657029,0.8846300129101968,0.9893617021276596,0.13373123469980472,0.2625161795381536,0.13373123469980472,25.0,0.9893617021276596,6.469959149969385,0.2941408465675851,4.836413451965819
sqa,Phi-3,5e-05,0.1,1.0,5,94,1.032841718101755,34.86595340485268,24.9618960441427,0.9991232511845041,0.700352189705727,29.074468085106382,126.90688543116792,6.551493157658918e-05,1.0,0.9999672409067762,0.17315369828584345,0.5143635117627204,0.8867103903347326,0.9893617021276596,0.1310839136626492,0.25664024364123955,0.1310839136626492,25.0,0.9893617021276596,6.480053069743704,0.2935668347363776,4.846507427540232
